bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
12074,Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers,David Edmonds and John Eidinow,3.76,60936649.0,9780000000000.0,eng,368.0,2284,169,2002-09-17,Ecco
12075,Tractatus Logico-Philosophicus,Ludwig Wittgenstein and David Pears and Brian McGuinness and Bertrand Russell,4.07,415254086.0,9780000000000.0,eng,142.0,13578,404,2001-09-01,Routledge Classics
12076,Philosophical Investigations,Ludwig Wittgenstein and GEM Anscombe,4.23,24288101.0,9780000000000.0,eng,256.0,224,35,1973-03-11,Pearson
12077,On Certainty,Ludwig Wittgenstein and GEM Anscombe and George Henrik von Wright,4.16,631169407.0,9780000000000.0,en-US,114.0,75,4,1991-01-16,Wiley-Blackwell
12078,Wittgenstein on Rules and Private Language: An Elementary Exposition,Saul A Kripke,4.01,674954017.0,9780000000000.0,eng,160.0,877,27,1984-07-15,Harvard University Press
12079,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,4.36,140159959.0,9780000000000.0,eng,704.0,3679,148,1991-11-01,Penguin Books
12080,Wittgenstein's Vienna,Allan Janik and Stephen Toulmin,4.06,1566631327.0,9780000000000.0,eng,315.0,285,26,1996-09-01,Ivan R. Dee Publisher
12081,The Blue and Brown Books,Ludwig Wittgenstein and Rush Rhees,4.14,61312118.0,9780000000000.0,en-US,208.0,2027,38,1965-01-01,Harper & Row (NYC et al.)
12083,Long Day's Journey into Night,Eugene ONeill and Harold Bloom,4.07,300093055.0,9780000000000.0,eng,179.0,32178,734,2002-02-08,Yale University Press
12086,Long Day's Journey: The Steamboat & Stagecoach Era in the Northern West,Carlos A Schwantes,4.0,295976918.0,9780000000000.0,eng,408.0,4,0,1999-09-01,University of Washington Press
12090,En attendant Godot,Samuel Beckett,3.83,2707301485.0,9780000000000.0,fre,124.0,1751,74,1995-07-03,Éditions de Minuit
12091,The Coming of Godot: A Short History of a Masterpiece,Jonathan Croall and Peter Hall,4.0,1840025956.0,9780000000000.0,en-GB,128.0,3,0,2006-04-01,Oberon Books
12095,The Bald Soprano and Other Plays,Eugne Ionesco and Donald M Allen,4.04,802130798.0,9780000000000.0,eng,160.0,5524,106,1994-01-12,Grove Press
12099,Three Plays: Exit the King / The Killer / Macbett,Eugne Ionesco and Charles Marowitz and Donald   Watson,4.11,802151108.0,9780000000000.0,eng,105.0,175,9,1994-01-13,Grove Press
12116,The Late Mattia Pascal,Luigi Pirandello and William Weaver and Charles Simic,4.03,1590171152.0,9780000000000.0,eng,272.0,6185,108,2004-11-30,NYRB Classics
12117,One  No One and One Hundred Thousand,Luigi Pirandello and William Weaver and Samuel Putnam,4.1,941419746.0,9780000000000.0,eng,176.0,3852,106,1992-09-01,Marsilio Publishers
12118,Henry IV,Luigi Pirandello and Tom Stoppard,3.91,802141943.0,9780000000000.0,eng,80.0,650,21,2005-07-11,Grove/Atlantic  Inc.
12120,Three Plays,Luigi Pirandello and Robert Rietty and Julian Mitchell and John Linstrum,3.74,413575608.0,9780000000000.0,eng,200.0,7,0,1985-06-01,Methuen Publishing
12123,Sierra's Homecoming (McKettricks  #5),Linda Lael Miller,4.09,373247958.0,9780000000000.0,eng,248.0,1979,94,2006-11-21,Silhouette Desire
12125,Homecoming (Tillerman Cycle  #1),Cynthia Voigt,3.94,689851324.0,9780000000000.0,eng,416.0,18737,1081,2002-08-01,Simon Pulse
12137,Buried Child,Sam Shepard,3.91,307274977.0,9780000000000.0,eng,120.0,6746,178,2006-02-14,Vintage
12142,Seven Plays,Sam Shepard and Richard Gilman,4.18,553346113.0,9780000000000.0,eng,336.0,4967,105,1984-05-01,Dial Press Trade Paperback
12143,You Come Too: Favorite Poems for Readers of All Ages,Robert Frost and Noel Perrin,4.15,805069852.0,9780000000000.0,en-US,92.0,79,6,2002-04-01,Owlet Paperbacks
12147,Watership Down,Richard  Adams,4.06,743277708.0,9780000000000.0,en-US,476.0,6115,752,2005-11-01,Charles Scribner's Sons
12148,Watership Down,Richard  Adams,4.06,60935456.0,9780000000000.0,eng,479.0,522,80,2001-05-15,HarperPerennial
12149,Tales from Watership Down,Richard  Adams,3.79,517289369.0,9780000000000.0,eng,267.0,33,3,1998-12-15,Random House
12155,The Bake Shop Ghost,Jacqueline K Ogburn and Marjorie A Priceman,4.27,618445579.0,9780000000000.0,en-US,32.0,252,53,2005-07-25,HMH Books for Young Readers
12157,The Journey That Saved Curious George: The True Wartime Escape of Margret and H.A. Rey,Louise Borden and Allan Drummond,4.11,618339248.0,9780000000000.0,eng,80.0,1136,224,2005-09-26,HMH Books for Young Readers
12169,All the Sad Young Men (Works of F. Scott Fitzgerald),F Scott Fitzgerald and James LW West III,3.96,521402409.0,9780000000000.0,eng,504.0,369,22,2007-01-29,Cambridge University Press
12172,Memoirs of Hadrian,Marguerite Yourcenar and Grace Frick,4.25,374529264.0,9780000000000.0,eng,347.0,10455,660,2005-05-18,Farrar  Straus and Giroux
12180,Every Book Its Reader: The Power of the Printed Word to Stir the World,Nicholas A Basbanes,3.96,60593245.0,9780000000000.0,eng,400.0,312,26,2006-12-12,Harper Perennial
12186,Invitation to a Beheading,Vladimir Nabokov,3.9,141185600.0,9780000000000.0,eng,192.0,342,23,2015-08-03,Penguin Books Ltd
12187,Ada  or Ardor: A Family Chronicle,Vladimir Nabokov and Fatih zgven,4.15,679725229.0,9780000000000.0,eng,604.0,7927,543,1990-02-19,Vintage
12188,Strong Opinions,Vladimir Nabokov,4.0,679726098.0,9780000000000.0,eng,368.0,767,59,1990-03-17,Vintage
12193,The Portable Conrad,Joseph Conrad and Morton Dauwen Zabel and Frederick R Karl,4.28,140150331.0,9780000000000.0,eng,762.0,97,7,1976-12-09,Penguin Books
12194,Lord Jim,Joseph Conrad,3.62,1551111721.0,9780000000000.0,eng,455.0,21925,838,2000-11-07,Broadview Press Inc
12195,Typhoon and Other Tales,Joseph Conrad and Cedric Watts,3.9,192801732.0,9780000000000.0,eng,304.0,589,20,2003-01-16,Oxford University Press
12201,Stopping by Woods on a Snowy Evening,Robert Frost and Susan Jeffers,4.4,525467343.0,9780000000000.0,eng,32.0,9205,322,2001-09-24,Dutton Children's Books
12202,The Poetry of Robert Frost: The Collected Poems  Complete and Unabridged,Robert Frost and Edward Connery Lathem,4.25,805069860.0,9780000000000.0,eng,607.0,1392,67,2002-04-01,Owl Books
12203,Frost,Thomas Bernhard and Michael Hofmann,3.88,1400040663.0,9780000000000.0,eng,342.0,731,69,2006-10-17,Alfred A. Knopf
12204,The Road Not Taken and Other Poems,Robert Frost,4.28,486275507.0,9780000000000.0,eng,49.0,33928,251,1993-04-19,Dover Publications
12212,Robert Frost: A Life,Jay Parini,4.11,805063412.0,9780000000000.0,eng,514.0,259,31,2000-03-15,Owl Books (NY)
12216,Three Plays: Desire Under the Elms / Strange Interlude / Mourning Becomes Electra,Eugene ONeill and Luann Walther,4.08,679763961.0,9780000000000.0,eng,424.0,1596,36,1995-10-31,Vintage
12220,A Streetcar Named Desire,Tennessee Williams,3.98,822210894.0,9780000000000.0,eng,107.0,235224,2409,1952-12-01,Dramatists Play Service
12222,A Streetcar Named Desire,Tennessee Williams and Arthur  Miller,3.98,811216020.0,9780000000000.0,en-US,192.0,3458,337,2004-09-17,New Directions
12225,A Streetcar Named Desire (SparkNotes Literature Guide),SparkNotes,3.29,1586634496.0,9780000000000.0,eng,96.0,0,0,2002-07-15,SparkNotes
12226,CliffNotes on Williams' Glass Menagerie & Streetcar Named Desire (Cliffs Notes),James Lamar Roberts and Tennessee Williams and CliffsNotes,3.7,822005336.0,9780000000000.0,en-GB,88.0,10,0,1965-01-05,Cliffs Notes
12230,Pygmalion,George Bernard Shaw and Dan H Laurence and Nicholas Grene,3.9,141439505.0,9780000000000.0,eng,122.0,2085,179,2003-01-30,Penguin Books
12248,Return to Ithaca (Tales from the Odyssey  #5),Mary Pope Osborne and Troy Howell,4.14,786809930.0,9780000000000.0,eng,112.0,280,19,2004-10-01,Little  Brown Books for Young Readers
12249,The New Testament,Richmond Lattimore,4.32,865475245.0,9780000000000.0,eng,608.0,109,23,1997-10-30,North Point Press
12250,Greek Lyrics,Richmond Lattimore,3.98,226469441.0,9780000000000.0,eng,82.0,234,21,1960-09-15,University of Chicago Press
12254,The Iliad,Homer and Robert Fagles and Derek Jacobi,3.86,143059289.0,9780000000000.0,eng,8.0,42,7,2006-06-15,Penguin-HighBridge
12256,The Iliad  Books 8-9 (Classical Texts Series),Homer and Charles H Wilson,4.5,856686271.0,9780000000000.0,grc,224.0,4,1,1996-12-01,Aris and Phillips
12263,The Gray-Eyed Goddess (Tales from the Odyssey  #4),Mary Pope Osborne and Troy Howell and Homer,4.09,786809310.0,9780000000000.0,en-US,128.0,316,22,2003-09-30,Little  Brown Books for Young Readers
12268,Collected Stories,Tennessee Williams and Gore Vidal,4.31,811212696.0,9780000000000.0,eng,608.0,642,46,1994-04-17,New Directions
12274,Saint Joan,George Bernard Shaw and Dan H Laurence and Imogen Stubbs,3.8,140437916.0,9780000000000.0,eng,160.0,5966,211,2001-01-25,Penguin Classics
12275,The Intelligent Woman's Guide to Socialism  Capitalism  Sovietism and Fascism,George Bernard Shaw and Susan Moller Okin,3.87,887380050.0,9780000000000.0,eng,565.0,100,8,1984-01-01,Transaction Publishers
12279,Molloy  Malone Dies  The Unnamable (The Trilogy  #1-3),Samuel Beckett,4.28,375400702.0,9780000000000.0,eng,512.0,6775,217,1997-09-16,Everyman's Library
12288,The Adventures of Race Williams,Carroll John Daly,3.45,892969598.0,9780000000000.0,eng,342.0,11,3,1989-01-01,Mysterious Press
12290,The Hidden Hand,Carroll John Daly and Drew Bishop,3.43,60974362.0,9780000000000.0,eng,272.0,5,0,1992-05-01,Harper Perennial
12292,Murder from the East,Carroll John Daly,3.63,930330013.0,9780000000000.0,eng,312.0,15,4,1935-01-01,International Polygonics
12296,The Scarlet Letter,Nathaniel Hawthorne and Thomas E Connolly and Nina Baym,3.4,142437263.0,9780000000000.0,eng,279.0,609586,10402,2003-02-27,Penguin Books
12297,The Scarlet Letter,Nathaniel Hawthorne and Kathryn Harrison,3.4,679783385.0,9780000000000.0,en-US,241.0,5503,220,2000-09-19,Modern Library
12299,The Scarlet Letter,Nathaniel Hawthorne,3.4,743487567.0,9780000000000.0,eng,400.0,1373,68,2004-05-01,Simon & Schuster
12300,The Scarlet Letter,Nathaniel Hawthorne,3.4,1587263831.0,9780000000000.0,eng,224.0,109,8,2006-07-14,Ann Arbor Media
12302,Nathaniel Hawthorne's The Scarlet Letter,Nathaniel Hawthorne and Karin Jacobson,3.4,764587242.0,9780000000000.0,eng,240.0,10,0,2001-04-29,Cliffs Notes
12315,The Birth of Tragedy,Friedrich Nietzsche and Clifton Fadiman,3.98,486285154.0,9780000000000.0,eng,92.0,210,20,1995-06-01,Dover Publications  Inc.
12317,Human  All Too Human (Complete Works 3),Friedrich Nietzsche and Gary Handwerk,4.21,804741719.0,9780000000000.0,en-US,396.0,64,4,2000-12-01,Stanford University Press (Stanford  CA)
12319,Basic Writings of Nietzsche,Friedrich Nietzsche and Walter Kaufmann and Peter Gay,4.11,679783393.0,9780000000000.0,eng,862.0,3227,76,2001-01-25,Random House  Inc.
12322,Daybreak: Thoughts on the Prejudices of Morality,Friedrich Nietzsche and RJ Hollingdale,4.18,521599636.0,9780000000000.0,eng,292.0,818,26,1997-11-13,Cambridge University Press
12328,How To Draw The Legend Of Zelda    (troll),Michael Teitelbaum and Ron Zalme,4.21,439635810.0,9780000000000.0,en-US,32.0,61,7,2004-02-01,Scholastic
12335,Savage Beauty: The Life of Edna St. Vincent Millay,Nancy Milford,4.01,375760814.0,9780000000000.0,eng,608.0,6799,483,2002-09-10,Random House Trade
12346,Premières Histoires,Joo Guimares Rosa,4.33,2864240157.0,9780000000000.0,fre,205.0,0,0,1995-03-31,Métailié
12349,My Year of Meats,Ruth Ozeki,3.96,140280464.0,9780000000000.0,eng,366.0,12431,1330,1999-03-01,Penguin Books
12350,Beef,Ruth Ozeki,3.96,3492230024.0,9780000000000.0,ger,383.0,2,0,2000-04-01,Piper
12352,Mon épouse américaine,Ruth Ozeki and Florence Mortimer,3.96,2266104462.0,9780000000000.0,fre,445.0,3,0,2001-04-19,Pocket
12358,The Partly Cloudy Patriot,Sarah Vowell and Katherine Streeter,3.88,743243803.0,9780000000000.0,eng,197.0,25608,1318,2003-10-01,Simon  Schuster
12365,The Risk Pool,Richard Russo,4.04,99276496.0,9780000000000.0,eng,479.0,5013,332,1998-06-04,Vintage
12370,Supermob: How Sidney Korshak and His Criminal Associates Became America's Hidden Power Brokers,Gus Russo,3.88,1582343896.0,9780000000000.0,en-US,640.0,89,15,2006-09-05,Bloomsbury (NYC)
12372,The Lay of the Land,Richard Ford,3.9,679454683.0,9780000000000.0,eng,485.0,3255,353,2006-10-24,Alfred A. Knopf
12375,Tom Ford,Graydon Carter and Tom Ford and Anna Wintour and Bridget Foley,4.47,847826694.0,9780000000000.0,eng,416.0,182,11,2008-11-04,Rizzoli
12378,The People's Tycoon: Henry Ford and the American Century,Steven Watts,4.02,375707255.0,9780000000000.0,eng,656.0,309,39,2006-10-10,Vintage
12381,Wilderness: The Lost Writings  Vol. 1,Jim Morrison,3.96,679726225.0,9780000000000.0,eng,214.0,2940,124,1989-12-17,Random House Vintage Books
12383,When Somebody Loves You Back (Soulmates Dissipate  #6),Mary B Morrison,4.38,758207301.0,9780000000000.0,en-US,285.0,1763,20,2006-08-01,Dafina Books
12395,Journey to the End of the Night,LouisFerdinand Cline and Ralph Manheim and William T Vollmann,4.23,811216543.0,9780000000000.0,eng,453.0,21561,876,2006-05-17,New Directions
12398,Europe Central,William T Vollmann,3.92,143036599.0,9780000000000.0,en-US,811.0,2121,247,2005-12-01,Penguin
12401,Historical Atlas of Central Europe (History of East Central Europe  Vol. 1),Paul Robert Magocsi,4.43,295981466.0,9780000000000.0,en-US,288.0,24,4,2002-08-01,University of Washington Press
12408,Passing,Nella Larsen and Carla Kaplan,3.85,393979164.0,9780000000000.0,eng,546.0,335,26,2007-08-01,W. W. Norton & Company
12412,The Complete Fiction of Nella Larsen: Passing  Quicksand  and the Stories,Nella Larsen and Charles Larson and Marita Golden,4.14,385721005.0,9780000000000.0,eng,278.0,824,59,2001-11-06,Anchor Books
12417,The Poet of Tolstoy Park,Sonny Brewer,3.93,345476328.0,9780000000000.0,eng,304.0,565,118,2006-03-28,Ballantine Books
12419,A Calendar of Wisdom: Daily Thoughts to Nourish the Soul,Leo Tolstoy and Peter Sekirin,4.07,684837935.0,9780000000000.0,eng,384.0,502,43,1997-10-14,Scribner
12427,Letters: Summer 1926,Boris Pasternak and Marina Tsvetaeva and Rainer Maria Rilke,4.26,940322714.0,9780000000000.0,eng,380.0,179,16,2001-10-31,NYRB Classics
12441,Traveller,Richard  Adams,3.92,440204933.0,9780000000000.0,eng,355.0,884,74,1989-11-05,Dell Publishing
12442,The Plague Dogs,Richard  Adams,3.85,345494024.0,9780000000000.0,eng,390.0,5875,401,2006-11-28,Ballantine Books
12444,Maia (Beklan Empire #2),Richard  Adams,4.01,670800333.0,9780000000000.0,eng,1056.0,1719,133,1984-09-27,Viking Press
12445,The Girl in a Swing,Richard  Adams,3.52,517391732.0,9780000000000.0,eng,339.0,24,3,1982-10-01,Random House
12447,You Can't Go Home Again,Thomas Wolfe,4.04,60930055.0,9780000000000.0,eng,711.0,4025,265,1998-08-05,Harper Perennial
12448,Look Homeward  Angel,Thomas Wolfe,3.93,743297318.0,9780000000000.0,eng,644.0,11131,751,2006-10-10,Scribner
12451,Of Time and the River: A Legend of Man's Hunger in His Youth,Thomas Wolfe and Pat Conroy,4.2,684867850.0,9780000000000.0,eng,896.0,777,45,1999-09-08,Scribner
12457,Boys' Life & Search and Destroy,Howard Korder,3.76,413712001.0,9780000000000.0,en-GB,160.0,17,0,2006-12-01,Methuen Publishing
12458,Complete Plays 1920–1931,Eugene ONeill and Travis Bogard,4.18,940450496.0,9780000000000.0,eng,1092.0,90,9,1988-10-01,Library of America
12461,Complete Plays 1913–1920,Eugene ONeill and Travis Bogard,4.1,940450488.0,9780000000000.0,eng,1107.0,87,5,1988-10-01,Library of America
12466,The Castle in the Forest,Norman Mailer,3.14,394536495.0,9780000000000.0,en-US,477.0,2307,351,2007-01-23,Random House (NY)
12467,The Naked and the Dead,Norman Mailer,3.94,312265050.0,9780000000000.0,eng,721.0,21004,620,2000-08-28,Picador
12468,The Executioner's Song,Norman Mailer,4.06,375700811.0,9780000000000.0,eng,1056.0,15682,952,1998-04-28,Vintage Books USA
12473,The Big Empty: Dialogues on Politics  Sex  God  Boxing  Morality  Myth  Poker & Bad Conscience in America,Norman Mailer and John Buffalo Mailer,3.3,1560258241.0,9780000000000.0,en-US,218.0,67,10,2006-01-24,Nation Books
12474,The Armies of the Night: History as a Novel  the Novel as History,Norman Mailer,3.66,452272793.0,9780000000000.0,eng,304.0,2500,188,1995-01-01,Plume Books
12477,In Cold Blood,Truman Capote,4.07,141182571.0,9780000000000.0,eng,316.0,3500,313,2000-02-03,Penguin Classics
12478,Cold Blood (Lorraine Page  #2),Lynda La Plante,3.92,515124796.0,9780000000000.0,eng,462.0,12,3,1999-04-01,Jove
12482,Amazing Disgrace (Gerald Samper #2),James HamiltonPaterson,3.8,1933372192.0,9780000000000.0,eng,320.0,221,34,2006-11-01,Europa Editions
12488,Cry  the Beloved Country,Alan Paton,3.9,99766817.0,9780000000000.0,eng,240.0,767,85,2002-08-01,Vintage Classics
12496,The Sunset Limited,Cormac McCarthy,3.96,307278360.0,9780000000000.0,eng,160.0,6494,562,2006-10-24,Vintage
12497,No Country for Old Men,Cormac McCarthy,4.14,375706674.0,9780000000000.0,eng,309.0,120421,6140,2006-07-11,Vintage
12502,McCarthy's Bar: A Journey of Discovery in Ireland,Pete McCarthy,3.8,312311338.0,9780000000000.0,eng,338.0,8819,394,2003-03-03,St. Martin's Griffin
12505,The Idiot,Fyodor Dostoyevsky and Anna Brailovsky and Joseph Frank and Constance Garnett and Alan Myers,4.18,679642420.0,9780000000000.0,eng,667.0,94133,2760,2003-04-08,Modern Library
12511,The Complete Idiot's Guide to Calculus,W Michael Kelley,4.11,1592574718.0,9780000000000.0,en-US,352.0,64,9,2006-06-27,Alpha
12513,True and False: Heresy and Common Sense for the Actor,David Mamet,3.95,679772642.0,9780000000000.0,eng,144.0,1876,147,1999-02-22,Vintage
12517,On Directing Film,David Mamet,3.86,140127224.0,9780000000000.0,eng,107.0,2448,146,1992-01-01,Penguin Books
12522,Book of Dreams,Jack Kerouac and Robert Creeley,3.44,872863808.0,9780000000000.0,eng,250.0,924,25,2001-05-01,City Lights Publishers
12526,Three by Annie Dillard: Pilgrim at Tinker Creek  An American Childhood  The Writing Life,Annie Dillard,4.34,60920645.0,9780000000000.0,en-US,617.0,562,42,1990-11-21,Harper Perennial
12527,Pilgrim at Tinker Creek,Annie Dillard,4.11,72434171.0,9780000000000.0,eng,288.0,17681,1596,2000-06-01,Harper Perennial
12528,An American Childhood,Annie Dillard,3.91,60915188.0,9780000000000.0,eng,255.0,7102,604,2013-10-15,Harper Perennial
12532,For the Time Being,Annie Dillard,4.16,375703470.0,9780000000000.0,en-US,205.0,3172,380,2000-02-08,Vintage
12533,The Maytrees,Annie Dillard,3.57,61239534.0,9780000000000.0,eng,216.0,4870,975,2007-06-12,Harper
12535,Plan B: Further Thoughts on Faith,Anne Lamott,4.05,1594481571.0,9780000000000.0,eng,352.0,18922,865,2006-03-28,Riverhead Books
12537,All New People,Anne Lamott,3.63,1582430543.0,9780000000000.0,eng,166.0,1562,111,1999-12-17,Counterpoint LLC
12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,4.19,1400079098.0,9780000000000.0,eng,251.0,21507,1664,2005-03-08,Anchor
12545,Stiff: The Curious Lives of Human Cadavers,Mary Roach,4.06,141007451.0,9780000000000.0,eng,304.0,1029,188,2004-07-01,Penguin
12546,A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit  Nine That Fired Me  and Three I Can't Remember,Iain Levison,3.83,812967941.0,9780000000000.0,eng,164.0,509,81,2003-04-08,Random House Trade
12555,The Bonesetter's Daughter,Amy Tan,3.99,345457374.0,9780000000000.0,eng,387.0,108440,2689,2003-02-04,Ballantine Books
12557,The Kitchen God's Wife,Amy Tan,4.01,143038109.0,9780000000000.0,en-US,416.0,66503,1661,2006-09-21,Penguin Books
12558,The Moon Lady,Amy Tan and Gretchen Schields,3.97,689806167.0,9780000000000.0,eng,32.0,1388,64,1995-11-01,Aladdin
12561,The Guardian,Jane Hamilton,3.72,785282092.0,9780000000000.0,eng,239.0,83,20,1994-12-31,Thomas Nelson Publishers
12564,Sometimes a Great Notion,Ken Kesey and Charles Bowden,4.17,143039865.0,9780000000000.0,eng,715.0,577,80,2006-08-29,Penguin Classics
